what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"zh_TW",1403184349332
processors,sysinfo,,,"8",1403184349332
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1403184349332
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1403184349332
java.specification.name,sysinfo,,,"Java Platform API Specification",1403184349332
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1403184349332
java.specification.version,sysinfo,,,"1.6",1403184349332
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1403184349332
java.version,sysinfo,,,"1.6.0_23",1403184349332
java.vm.info,sysinfo,,,"mixed mode",1403184349332
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1403184349332
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1403184349332
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1403184349332
java.vm.specification.version,sysinfo,,,"1.0",1403184349332
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1403184349332
java.vm.version,sysinfo,,,"19.0-b09",1403184349332
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1403184349438
started,bundle,com.altera.sbtgui.core,13.1.0.182,"com.altera.sbtgui.core",1403184349633
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1403184349658
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403184352189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184352200
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1403184352245
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1403184352248
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1403184352248
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1403184352249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184355909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184359182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184361034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184364062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184366301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184369241
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1403184372127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184372696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184373234
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1403184373453
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1403184373456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184376898
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1403184378219
started,bundle,com.altera.sbt4e.launch,13.1.0.182,"com.altera.sbt4e.launch",1403184378220
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.182,"com.altera.debug.cdi.gdb.plugin",1403184379464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184379564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184386168
opened,view,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1403184388566
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1403184388815
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1403184388821
activated,view,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1403184406142
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1403184407177
activated,view,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1403184411365
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403184414970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184415901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184417651
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1403184419485
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403184421825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184422621
activated,view,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1403184422653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184478906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184481230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184810207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184810335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184811378
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1403184811629
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403184811679
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1403184811820
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1403184811820
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.182,"com.altera.debug.cdi.gdb.plugin",1403184811820
stopped,bundle,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch",1403184811820
stopped,bundle,com.altera.sbtgui.ui,13.1.0.182,"com.altera.sbtgui.ui",1403184811821
stopped,bundle,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project",1403184811821
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1403184811821
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1403184811821
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1403184811821
