what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1403177802246
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1403177802246
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1403177802247
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1403177802247
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1403177802247
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1403177802248
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1403177802257
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1403177802257
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1403177802258
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1403177802258
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1403177802259
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1403177802259
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1403177802259
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1403177802260
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1403177802260
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1403177802261
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1403177802261
started,bundle,com.altera.sbtgui.core,13.1.0.182,"com.altera.sbtgui.core",1403177802261
started,bundle,com.altera.sbtgui.integration,13.1.0.182,"com.altera.sbtgui.integration",1403177802262
started,bundle,com.altera.sbtgui.launch,13.1.0.182,"com.altera.sbtgui.launch",1403177802262
started,bundle,com.altera.sbtgui.project,13.1.0.182,"com.altera.sbtgui.project",1403177802262
started,bundle,com.altera.systemconsole,13.1.0.182,"com.altera.systemconsole",1403177802263
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.182,"com.altera.systemconsole.designs.plugin",1403177802263
started,bundle,com.altera.utilities,13.1.0.182,"com.altera.utilities",1403177802263
os,sysinfo,,,"win32",1403177802265
arch,sysinfo,,,"x86",1403177802265
ws,sysinfo,,,"win32",1403177802265
locale,sysinfo,,,"zh_TW",1403177802265
processors,sysinfo,,,"8",1403177802265
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1403177802265
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1403177802265
java.specification.name,sysinfo,,,"Java Platform API Specification",1403177802265
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1403177802265
java.specification.version,sysinfo,,,"1.6",1403177802265
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1403177802265
java.version,sysinfo,,,"1.6.0_23",1403177802265
java.vm.info,sysinfo,,,"mixed mode",1403177802265
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1403177802265
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1403177802265
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1403177802265
java.vm.specification.version,sysinfo,,,"1.0",1403177802265
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1403177802265
java.vm.version,sysinfo,,,"19.0-b09",1403177802265
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1403177805068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177805092
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1403177805156
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1403177805159
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1403177805159
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1403177805160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177809166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177812377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177814190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177817177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177819213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1403177821057
